case_id,activity,timestamp,lifecycle,resource,priority,activity_priority,decision,decision_time,system_time
BG_Anestesista_u0_t1,BG_Anestesista,1250.00473297217,start,Anestesista,,,,,
BG_Anestesista_u0_t1,BG_Anestesista,1258.0132873987973,complete,Anestesista,,,,,
BG_Anestesista_u0_t10,BG_Anestesista,2444.2470863411795,start,Anestesista,,,,,
BG_Anestesista_u0_t10,BG_Anestesista,2499.764012595434,complete,Anestesista,,,,,
BG_Anestesista_u0_t100,BG_Anestesista,9929.915160381874,start,Anestesista,,,,,
BG_Anestesista_u0_t100,BG_Anestesista,9937.452345747275,complete,Anestesista,,,,,
BG_Anestesista_u0_t101,BG_Anestesista,10271.580513197814,start,Anestesista,,,,,
BG_Anestesista_u0_t101,BG_Anestesista,10292.774812112919,complete,Anestesista,,,,,
BG_Anestesista_u0_t102,BG_Anestesista,10485.824588384772,start,Anestesista,,,,,
BG_Anestesista_u0_t102,BG_Anestesista,10496.589786219158,complete,Anestesista,,,,,
BG_Anestesista_u0_t103,BG_Anestesista,10497.53397495707,start,Anestesista,,,,,
BG_Anestesista_u0_t103,BG_Anestesista,10497.934140498175,complete,Anestesista,,,,,
BG_Anestesista_u0_t104,BG_Anestesista,10527.394714907656,start,Anestesista,,,,,
BG_Anestesista_u0_t104,BG_Anestesista,10561.795248724566,complete,Anestesista,,,,,
BG_Anestesista_u0_t105,BG_Anestesista,10571.302834747376,start,Anestesista,,,,,
BG_Anestesista_u0_t105,BG_Anestesista,10577.488077002421,complete,Anestesista,,,,,
BG_Anestesista_u0_t106,BG_Anestesista,10598.416494905125,start,Anestesista,,,,,
BG_Anestesista_u0_t106,BG_Anestesista,10602.40238109928,complete,Anestesista,,,,,
BG_Anestesista_u0_t107,BG_Anestesista,10627.67250964893,start,Anestesista,,,,,
BG_Anestesista_u0_t107,BG_Anestesista,10635.523703392302,complete,Anestesista,,,,,
BG_Anestesista_u0_t108,BG_Anestesista,10638.713943844701,start,Anestesista,,,,,
BG_Anestesista_u0_t108,BG_Anestesista,10660.012545740286,complete,Anestesista,,,,,
BG_Anestesista_u0_t109,BG_Anestesista,10682.04459012863,start,Anestesista,,,,,
BG_Anestesista_u0_t109,BG_Anestesista,10691.937850612301,complete,Anestesista,,,,,
BG_Anestesista_u0_t11,BG_Anestesista,2511.7714874715675,start,Anestesista,,,,,
BG_Anestesista_u0_t11,BG_Anestesista,2518.01986178144,complete,Anestesista,,,,,
BG_Anestesista_u0_t110,BG_Anestesista,10718.22144460228,start,Anestesista,,,,,
BG_Anestesista_u0_t110,BG_Anestesista,10748.600064098573,complete,Anestesista,,,,,
BG_Anestesista_u0_t111,BG_Anestesista,10767.140057075383,start,Anestesista,,,,,
BG_Anestesista_u0_t111,BG_Anestesista,10771.973602049022,complete,Anestesista,,,,,
BG_Anestesista_u0_t112,BG_Anestesista,10842.744649202683,start,Anestesista,,,,,
BG_Anestesista_u0_t112,BG_Anestesista,10861.665656540777,complete,Anestesista,,,,,
BG_Anestesista_u0_t113,BG_Anestesista,10862.872912820027,start,Anestesista,,,,,
BG_Anestesista_u0_t113,BG_Anestesista,10880.554779858465,complete,Anestesista,,,,,
BG_Anestesista_u0_t114,BG_Anestesista,10900.795070873224,start,Anestesista,,,,,
BG_Anestesista_u0_t114,BG_Anestesista,10901.492144954918,complete,Anestesista,,,,,
BG_Anestesista_u0_t115,BG_Anestesista,10913.699246858389,start,Anestesista,,,,,
BG_Anestesista_u0_t115,BG_Anestesista,10924.311748126851,complete,Anestesista,,,,,
BG_Anestesista_u0_t116,BG_Anestesista,10933.454251455494,start,Anestesista,,,,,
BG_Anestesista_u0_t116,BG_Anestesista,10934.015592042979,complete,Anestesista,,,,,
BG_Anestesista_u0_t117,BG_Anestesista,10963.015847431725,start,Anestesista,,,,,
BG_Anestesista_u0_t117,BG_Anestesista,10970.241106716803,complete,Anestesista,,,,,
BG_Anestesista_u0_t118,BG_Anestesista,10995.44393156792,start,Anestesista,,,,,
BG_Anestesista_u0_t118,BG_Anestesista,11038.712614042772,complete,Anestesista,,,,,
BG_Anestesista_u0_t119,BG_Anestesista,11041.205710862663,start,Anestesista,,,,,
BG_Anestesista_u0_t119,BG_Anestesista,11058.897462694667,complete,Anestesista,,,,,
BG_Anestesista_u0_t12,BG_Anestesista,2519.781627041876,start,Anestesista,,,,,
BG_Anestesista_u0_t12,BG_Anestesista,2529.532579523668,complete,Anestesista,,,,,
BG_Anestesista_u0_t120,BG_Anestesista,11106.75021401557,start,Anestesista,,,,,
BG_Anestesista_u0_t120,BG_Anestesista,11115.730015846106,complete,Anestesista,,,,,
BG_Anestesista_u0_t121,BG_Anestesista,11127.959747411829,start,Anestesista,,,,,
BG_Anestesista_u0_t121,BG_Anestesista,11135.455734312956,complete,Anestesista,,,,,
BG_Anestesista_u0_t122,BG_Anestesista,11163.72048728224,start,Anestesista,,,,,
BG_Anestesista_u0_t122,BG_Anestesista,11164.807284288625,complete,Anestesista,,,,,
BG_Anestesista_u0_t123,BG_Anestesista,11179.66631662198,start,Anestesista,,,,,
BG_Anestesista_u0_t123,BG_Anestesista,11211.709862042231,complete,Anestesista,,,,,
BG_Anestesista_u0_t124,BG_Anestesista,11781.513737350337,start,Anestesista,,,,,
BG_Anestesista_u0_t124,BG_Anestesista,11783.886983242814,complete,Anestesista,,,,,
BG_Anestesista_u0_t125,BG_Anestesista,11972.41152210069,start,Anestesista,,,,,
BG_Anestesista_u0_t125,BG_Anestesista,11994.034454932838,complete,Anestesista,,,,,
BG_Anestesista_u0_t126,BG_Anestesista,12014.628071199788,start,Anestesista,,,,,
BG_Anestesista_u0_t126,BG_Anestesista,12015.073821601112,complete,Anestesista,,,,,
BG_Anestesista_u0_t127,BG_Anestesista,12020.279988385057,start,Anestesista,,,,,
BG_Anestesista_u0_t127,BG_Anestesista,12029.141234862094,complete,Anestesista,,,,,
BG_Anestesista_u0_t128,BG_Anestesista,12048.29030698154,start,Anestesista,,,,,
BG_Anestesista_u0_t128,BG_Anestesista,12059.746686730246,complete,Anestesista,,,,,
BG_Anestesista_u0_t129,BG_Anestesista,12070.848931645527,start,Anestesista,,,,,
BG_Anestesista_u0_t129,BG_Anestesista,12084.483816039077,complete,Anestesista,,,,,
BG_Anestesista_u0_t13,BG_Anestesista,2839.3864612011057,start,Anestesista,,,,,
BG_Anestesista_u0_t13,BG_Anestesista,2894.551040065546,complete,Anestesista,,,,,
BG_Anestesista_u0_t130,BG_Anestesista,12129.16479911674,start,Anestesista,,,,,
BG_Anestesista_u0_t130,BG_Anestesista,12134.486266741347,complete,Anestesista,,,,,
BG_Anestesista_u0_t131,BG_Anestesista,12138.21432632915,start,Anestesista,,,,,
BG_Anestesista_u0_t131,BG_Anestesista,12165.342345602947,complete,Anestesista,,,,,
BG_Anestesista_u0_t132,BG_Anestesista,12173.075088974862,start,Anestesista,,,,,
BG_Anestesista_u0_t132,BG_Anestesista,12220.439809812384,complete,Anestesista,,,,,
BG_Anestesista_u0_t133,BG_Anestesista,12264.794718325655,start,Anestesista,,,,,
BG_Anestesista_u0_t133,BG_Anestesista,12265.3880781659,complete,Anestesista,,,,,
BG_Anestesista_u0_t134,BG_Anestesista,12319.624038414135,start,Anestesista,,,,,
BG_Anestesista_u0_t134,BG_Anestesista,12341.332971856393,complete,Anestesista,,,,,
BG_Anestesista_u0_t135,BG_Anestesista,12356.908005337347,start,Anestesista,,,,,
BG_Anestesista_u0_t135,BG_Anestesista,12378.195460654772,complete,Anestesista,,,,,
BG_Anestesista_u0_t136,BG_Anestesista,12380.272778634037,start,Anestesista,,,,,
