case_id,activity,timestamp,lifecycle,resource,priority,activity_priority,decision,decision_time,system_time
BG_Anestesista_u0_t1,BG_Anestesista,1250.00473297217,start,Anestesista,,,,,
BG_Anestesista_u0_t1,BG_Anestesista,1253.7049578308313,complete,Anestesista,,,,,
BG_Anestesista_u0_t10,BG_Anestesista,1940.1436818245902,start,Anestesista,,,,,
BG_Anestesista_u0_t10,BG_Anestesista,1943.4188228387527,complete,Anestesista,,,,,
BG_Anestesista_u0_t100,BG_Anestesista,9775.293452550259,start,Anestesista,,,,,
BG_Anestesista_u0_t100,BG_Anestesista,9802.86762402632,complete,Anestesista,,,,,
BG_Anestesista_u0_t101,BG_Anestesista,9872.457780418534,start,Anestesista,,,,,
BG_Anestesista_u0_t101,BG_Anestesista,9885.61685073609,complete,Anestesista,,,,,
BG_Anestesista_u0_t102,BG_Anestesista,9982.065103626996,start,Anestesista,,,,,
BG_Anestesista_u0_t102,BG_Anestesista,10040.015564662051,complete,Anestesista,,,,,
BG_Anestesista_u0_t103,BG_Anestesista,10052.834538767578,start,Anestesista,,,,,
BG_Anestesista_u0_t103,BG_Anestesista,10059.66962245173,complete,Anestesista,,,,,
BG_Anestesista_u0_t104,BG_Anestesista,10070.951683621903,start,Anestesista,,,,,
BG_Anestesista_u0_t104,BG_Anestesista,10129.767058354642,complete,Anestesista,,,,,
BG_Anestesista_u0_t105,BG_Anestesista,10291.388543313586,start,Anestesista,,,,,
BG_Anestesista_u0_t105,BG_Anestesista,10299.062097739165,complete,Anestesista,,,,,
BG_Anestesista_u0_t106,BG_Anestesista,10343.562556298466,start,Anestesista,,,,,
BG_Anestesista_u0_t106,BG_Anestesista,10351.67329297666,complete,Anestesista,,,,,
BG_Anestesista_u0_t107,BG_Anestesista,10596.26792429111,start,Anestesista,,,,,
BG_Anestesista_u0_t107,BG_Anestesista,10598.491079801235,complete,Anestesista,,,,,
BG_Anestesista_u0_t108,BG_Anestesista,10627.815793292753,start,Anestesista,,,,,
BG_Anestesista_u0_t108,BG_Anestesista,10658.822570613796,complete,Anestesista,,,,,
BG_Anestesista_u0_t109,BG_Anestesista,10721.888507019798,start,Anestesista,,,,,
BG_Anestesista_u0_t109,BG_Anestesista,10726.791784571922,complete,Anestesista,,,,,
BG_Anestesista_u0_t11,BG_Anestesista,2001.9853939202728,start,Anestesista,,,,,
BG_Anestesista_u0_t11,BG_Anestesista,2025.3674643696108,complete,Anestesista,,,,,
BG_Anestesista_u0_t110,BG_Anestesista,10741.435082938036,start,Anestesista,,,,,
BG_Anestesista_u0_t110,BG_Anestesista,10762.479266657396,complete,Anestesista,,,,,
BG_Anestesista_u0_t111,BG_Anestesista,10768.975416445053,start,Anestesista,,,,,
BG_Anestesista_u0_t111,BG_Anestesista,10796.99166339833,complete,Anestesista,,,,,
BG_Anestesista_u0_t112,BG_Anestesista,10811.343413730006,start,Anestesista,,,,,
BG_Anestesista_u0_t112,BG_Anestesista,10819.538904723462,complete,Anestesista,,,,,
BG_Anestesista_u0_t113,BG_Anestesista,10868.851908613713,start,Anestesista,,,,,
BG_Anestesista_u0_t113,BG_Anestesista,10876.595152195487,complete,Anestesista,,,,,
BG_Anestesista_u0_t114,BG_Anestesista,10899.357546929477,start,Anestesista,,,,,
BG_Anestesista_u0_t114,BG_Anestesista,10937.167184303042,complete,Anestesista,,,,,
BG_Anestesista_u0_t115,BG_Anestesista,10951.891963808452,start,Anestesista,,,,,
BG_Anestesista_u0_t115,BG_Anestesista,11007.274252416502,complete,Anestesista,,,,,
BG_Anestesista_u0_t116,BG_Anestesista,11027.172993052054,start,Anestesista,,,,,
BG_Anestesista_u0_t116,BG_Anestesista,11110.040484177358,complete,Anestesista,,,,,
BG_Anestesista_u0_t117,BG_Anestesista,11171.887405610996,start,Anestesista,,,,,
BG_Anestesista_u0_t117,BG_Anestesista,11194.844519222064,complete,Anestesista,,,,,
BG_Anestesista_u0_t118,BG_Anestesista,11408.12552199746,start,Anestesista,,,,,
